x,y,marks.cause,marks.burnt.area,marks.date
0.198775095,0.27308005,lightning,71,06/08/2006
0.54169004,0.0819,lightning,0.01,06/08/2006
0.595604925,0.1554,lightning,0.01,06/08/2006
0.630459925,0.2284999,lightning,0.01,06/08/2006
0.312355065,0.21579005,lightning,0.01,06/08/2006
0.410084945,0.3503751,lightning,0.03,06/08/2006
0.484854985,-0.04370505,lightning,0.01,06/08/2006
0.507659925,-0.03856505,lightning,0.01,06/08/2006
0.18336913,0.47437495,lightning,0.02,06/08/2006
0.27517452,0.52437505,lightning,1.5,06/08/2006
-0.37242708,0.02437495,accident,14.8,06/08/2006
0.125574275,-0.2256251,intentional,1,07/08/2006
-0.701525065,-0.4840101,accident,6,07/08/2006
0.053154965,0.10271,accident,3.5,07/08/2006
0.480759945,-0.74724005,intentional,0.02,08/08/2006
0.5457551,-0.61613505,lightning,0.01,08/08/2006
0.472114955,-0.588425,lightning,0.02,08/08/2006
0.241804985,-0.57526505,accident,0.22,08/08/2006
0.091995075,0.211045,accident,58.6,08/08/2006
-0.66882931,0.02437495,accident,0.5,08/08/2006
-0.43173019,-0.5754951,intentional,0.1,09/08/2006
-0.421584935,-0.53766995,intentional,0.5,09/08/2006
-0.573826125,0.274375,accident,2,10/08/2006
-0.52282682,0.2243751,accident,1.7,13/08/2006
-0.469029065,0.274375,accident,0.2,13/08/2006
-0.116335035,0.633525,intentional,76,14/08/2006
-0.02542509,-0.52562505,intentional,0.8,15/08/2006
-0.325025325,-0.67562505,intentional,0.04,15/08/2006
-0.14587496,0.64287495,accident,34.55,15/08/2006
0.12657365,0.724375,accident,1.5,15/08/2006
-0.623026555,0.0743751,intentional,2,15/08/2006
0.334674905,-0.755325,intentional,0.93,16/08/2006
0.48480002,-0.01686005,intentional,125,16/08/2006
0.512195085,-0.02885495,intentional,0.01,16/08/2006
0.028372465,0.62437495,accident,0.1,16/08/2006
0.17363502,0.487105,accident,0.3,16/08/2006
-0.019279935,0.7378,lightning,0.01,17/08/2006
-0.52082807,-0.67562505,accident,0.02,19/08/2006
0.646389965,-0.13898505,accident,0.01,19/08/2006
-0.39924171,-0.52562505,intentional,1,20/08/2006
-0.52362632,-0.575625,intentional,5.6,21/08/2006
-0.168429455,-0.62562495,intentional,0.04,21/08/2006
0.217660085,0.4319051,accident,0.01,22/08/2006
-0.02591878,0.52437505,accident,0.03,22/08/2006
-0.16822958,-0.62562495,accident,0.16,23/08/2006
0.02537434,-0.275625,intentional,0.7,24/08/2006
-0.62202718,-0.32562495,accident,0.01,24/08/2006
-0.074026095,0.7743749,intentional,0.01,24/08/2006
0.228372585,0.62437495,intentional,0.01,24/08/2006
-0.619828555,0.17437495,accident,0.06,24/08/2006
-0.70163999,0.17437495,accident,3,24/08/2006
0.501980075,-0.12491005,intentional,0.06,26/08/2006
-0.105237775,0.17437495,intentional,2,26/08/2006
0.45443501,-0.14616,accident,0.36,28/08/2006
-0.66363276,0.2243751,accident,14.5,28/08/2006
-0.714350045,-0.00405005,intentional,0.2,29/08/2006
0.46102509,-0.11294495,accident,0.01,30/08/2006
0.50266005,-0.12480495,intentional,0.02,30/08/2006
-0.523629915,-0.03971495,intentional,0.53,30/08/2006
0.365874995,0.25393,accident,0.8,02/09/2006
0.327772825,0.574375,intentional,1.5,03/09/2006
0.431370635,0.67437485,accident,0.07,04/09/2006
-0.1226269,0.82437505,other,1,04/09/2006
0.029571715,0.3743751,accident,0.5,04/09/2006
0.407784985,-0.42844505,intentional,0.07,05/09/2006
-0.5588355,0.2243751,intentional,5,05/09/2006
-0.51043477,0.274375,other,0.3,05/09/2006
0.496285035,-0.26137495,intentional,0.2,06/09/2006
0.52215006,-0.6111,lightning,0.01,06/09/2006
0.352665055,-0.791175,lightning,0.01,06/09/2006
-0.274225895,-0.47562495,accident,10.15,06/09/2006
-0.324225825,-0.52562505,lightning,1.3,06/09/2006
0.497585025,0.20319995,lightning,0.01,06/09/2006
0.45729502,0.10328,lightning,0.1,06/09/2006
0.48876494,0.521895,lightning,0.01,06/09/2006
0.482939985,0.5166551,lightning,0.3,06/09/2006
0.346044995,0.22803,lightning,0.01,06/09/2006
-0.474625565,0.12437505,accident,0.7,06/09/2006
-0.553165045,0.32488505,lightning,7.2,06/09/2006
-0.823125015,0.03237495,lightning,55,06/09/2006
-0.3156314,0.274375,lightning,0.5,06/09/2006
0.469214965,-0.51813495,accident,1.91,07/09/2006
-0.413140015,-0.569225,intentional,4,07/09/2006
0.251580075,0.39472495,accident,12,07/09/2006
0.19827501,0.43473495,accident,4,07/09/2006
0.501579925,-0.609515,lightning,0.01,08/09/2006
0.36525998,-0.05790995,accident,0.03,08/09/2006
-0.121227775,0.574375,accident,0.33,08/09/2006
-0.54679503,0.3260199,intentional,59,08/09/2006
-0.466231015,-0.52562505,intentional,0.05,09/09/2006
-0.423026635,-0.575625,accident,1.5,09/09/2006
-0.168029705,-0.62562495,lightning,0.3,09/09/2006
-0.623826055,-0.275625,lightning,0.03,09/09/2006
-0.399041835,-0.52562505,lightning,1.5,09/09/2006
-0.520628195,-0.67562505,lightning,0.04,09/09/2006
-0.571827375,-0.12562505,lightning,1.5,09/09/2006
-0.52042832,-0.67562505,lightning,0.05,09/09/2006
-0.32402595,-0.52562505,lightning,20,09/09/2006
-0.42402601,-0.425625,lightning,75,09/09/2006
-0.77282667,-0.3756251,lightning,28,09/09/2006
-0.520228445,-0.67562505,lightning,0.01,09/09/2006
-0.52002857,-0.67562505,lightning,0.8,09/09/2006
-0.519828695,-0.67562505,lightning,0.66,09/09/2006
-0.3220272,-0.3756251,lightning,0.03,09/09/2006
0.47970001,0.2195751,lightning,0.01,09/09/2006
0.504759935,0.182015,lightning,0.01,09/09/2006
0.593999925,0.077115,lightning,0.01,09/09/2006
0.748240065,0.03513505,lightning,0.01,09/09/2006
0.657959925,-0.1101751,lightning,0.09,09/09/2006
0.800549955,0.13709505,lightning,0.01,09/09/2006
0.476573565,0.52437505,lightning,0.03,09/09/2006
0.10487502,0.35438,lightning,0.01,09/09/2006
-0.02858991,0.73482505,lightning,0.01,09/09/2006
-0.80299001,-0.0333999,lightning,6.87,09/09/2006
-0.71723024,0.274375,lightning,0.12,09/09/2006
-0.68458006,0.27218,lightning,36,09/09/2006
-0.22422596,-0.32562495,accident,11,10/09/2006
0.33609002,0.05503,intentional,0.5,10/09/2006
-0.824665655,0.2243751,accident,2,10/09/2006
0.911214945,-0.47000005,lightning,0.01,13/09/2006
0.52045992,-0.48730005,accident,0.63,13/09/2006
0.526479955,0.080255,lightning,0.01,13/09/2006
0.029971465,0.3743751,other,0.05,13/09/2006
-0.701040365,0.17437495,intentional,0.1,13/09/2006
0.48867,-0.68728995,lightning,0.01,14/09/2006
0.473739935,-0.64315995,accident,0.02,16/09/2006
-0.315431525,0.274375,accident,0.05,16/09/2006
-0.372227205,0.02437495,accident,0.3,16/09/2006
-0.6403851,0.04759005,accident,0.5,16/09/2006
0.030371215,-0.02562495,accident,0.05,17/09/2006
-0.463432765,-0.32562495,intentional,1,19/09/2006
0.467249995,0.10996005,accident,0.01,19/09/2006
-0.020028465,0.0743751,accident,0.03,19/09/2006
-0.77202717,-0.02562495,intentional,0.03,19/09/2006
-0.874825485,0.17437495,accident,0.5,19/09/2006
-0.323826075,-0.52562505,intentional,0.04,20/09/2006
-0.70084049,0.17437495,intentional,1,20/09/2006
-0.314232275,-0.02562495,intentional,0.03,20/09/2006
-0.700640615,0.17437495,intentional,0.25,20/09/2006
-0.175225205,-0.17562495,accident,0.5,21/09/2006
-0.70044074,0.17437495,accident,0.1,21/09/2006
-0.5716275,-0.12562505,accident,5,22/09/2006
-0.717030365,0.274375,intentional,0.3,23/09/2006
-0.803669985,0.09220495,intentional,7,23/09/2006
-0.521827445,0.17437495,accident,0.02,23/09/2006
0.044375055,0.624875,accident,0.7,25/09/2006
-0.522626945,0.12437505,accident,2,25/09/2006
-0.02785497,0.55816995,other,0.01,26/09/2006
0.202055045,0.63250005,other,0.05,27/09/2006
-0.668629435,0.02437495,intentional,0.05,27/09/2006
0.554569985,-0.57887495,lightning,0.01,28/09/2006
-0.82540519,0.0743751,intentional,0.29,28/09/2006
-0.82494548,0.0743751,intentional,10,28/09/2006
-0.471027815,0.2243751,intentional,2.3,28/09/2006
-0.82468564,0.2243751,accident,1,29/09/2006
-0.72282674,-0.47562495,intentional,1.04,30/09/2006
-0.47082794,0.2243751,accident,2.5,30/09/2006
-0.77362617,0.17437495,accident,1,30/09/2006
0.16426508,0.2684799,accident,0.1,02/10/2006
0.23133993,0.1223349,accident,0.64,03/10/2006
0.280994875,0.7475501,accident,0.05,03/10/2006
0.125974025,0.724375,intentional,0.02,04/10/2006
0.02171003,0.5278249,accident,0.4,04/10/2006
0.12737315,0.47437495,other,0.33,04/10/2006
0.033374935,0.4981251,accident,0.1,05/10/2006
-0.31603115,0.274375,accident,3,05/10/2006
0.614920045,-0.55602505,lightning,0.01,06/10/2006
0.663354955,-0.40700505,lightning,0.01,06/10/2006
-0.524225945,-0.575625,accident,1,06/10/2006
0.34360492,0.200235,lightning,0.01,06/10/2006
0.61954995,0.030395,lightning,0.02,06/10/2006
0.02817259,0.62437495,lightning,0.01,06/10/2006
-0.570828,-0.02562495,accident,0.02,06/10/2006
0.207830035,-0.47586,accident,4.3,07/10/2006
-0.002039915,0.52437505,intentional,0.21,07/10/2006
0.067534975,0.6151199,accident,2.2,07/10/2006
-0.105637525,0.17437495,accident,8.5,07/10/2006
-0.590084955,0.0586599,accident,13,07/10/2006
-0.55292,0.2867099,accident,41,07/10/2006
-0.551474905,0.328425,other,0.3,08/10/2006
0.48926003,0.41663005,lightning,0.01,09/10/2006
-0.468629315,0.274375,intentional,3.15,10/10/2006
0.66705504,-0.21395,accident,0.3,13/10/2006
-0.59484498,0.220385,accident,5.01,13/10/2006
-0.324225825,0.02437495,accident,14,13/10/2006
-0.57522525,-0.2256251,accident,7,14/10/2006
-0.313033025,-0.275625,intentional,7,14/10/2006
0.353189925,-0.054385,accident,0.61,14/10/2006
-0.66842956,0.02437495,intentional,0.6,14/10/2006
-0.813304955,0.00485,accident,7.29,14/10/2006
-0.47402594,0.02437495,accident,0.91,14/10/2006
-0.622626805,-0.0756251,accident,5.5,15/10/2006
-0.01503179,-0.12562505,accident,0.12,15/10/2006
0.06251991,0.705825,accident,0.01,16/10/2006
-0.668229685,0.02437495,accident,0.17,16/10/2006
0.304760015,0.22987005,accident,0.4,28/10/2006
-0.670628185,0.12437505,accident,3.86,28/10/2006
-0.16782983,-0.62562495,accident,0.3,29/10/2006
0.02777284,0.62437495,accident,0.3,02/11/2006
0.261875035,0.32245495,intentional,6.25,03/11/2006
0.02857234,0.724375,intentional,0.2,03/11/2006
0.359349875,-0.41118005,accident,0.01,04/11/2006
0.132370025,0.3743751,intentional,0.01,04/11/2006
0.66914493,0.259355,accident,0.01,05/11/2006
-0.27402602,-0.425625,accident,100,06/11/2006
-0.26942889,-0.52562505,accident,14,06/11/2006
0.143624985,-0.09326505,intentional,1.54,06/11/2006
0.37789008,0.03478505,accident,1.22,06/11/2006
-0.664232385,0.2243751,accident,5.03,06/11/2006
-0.70283924,0.17437495,accident,0.5,06/11/2006
-0.701840065,-0.39291005,accident,5,07/11/2006
0.701070165,0.1916,lightning,0.33,07/11/2006
0.70578502,0.17883495,lightning,0.01,07/11/2006
0.310324935,0.520965,lightning,0.01,07/11/2006
0.432490135,0.51736505,lightning,0.03,07/11/2006
0.10951492,0.53989495,accident,5.2,07/11/2006
0.126373775,0.724375,accident,0.2,08/11/2006
0.462899915,-0.74475505,lightning,0.01,09/11/2006
0.906114935,-0.5456,lightning,0.01,09/11/2006
0.707290075,-0.6649899,lightning,0.03,09/11/2006
0.42791999,0.28855995,lightning,0.01,09/11/2006
0.45982004,0.47847,lightning,0.01,09/11/2006
0.652234905,0.24856995,lightning,0.1,09/11/2006
0.47677344,0.52437505,lightning,0.01,09/11/2006
0.36072002,-0.63883505,accident,0.25,10/11/2006
-0.769029045,0.12437505,accident,0.02,10/11/2006
-0.87582486,-0.02562495,accident,3.09,10/11/2006
0.348634975,0.50333505,accident,0.23,13/11/2006
0.766180045,0.05075505,accident,0.05,03/12/2006
0.223210015,0.0785099,accident,0.35,03/12/2006
-0.02342634,0.574375,intentional,0.65,03/12/2006
-0.66363276,0.274375,intentional,0.5,03/12/2006
0.501770005,-0.72335,accident,1.75,04/12/2006
-0.002839415,0.52437505,accident,0.4,04/12/2006
0.63278487,-0.1178199,accident,0.3,05/12/2006
-0.623426305,-0.2256251,lightning,0.5,06/12/2006
-0.671827435,-0.17562495,lightning,0.01,06/12/2006
0.216785035,-0.01336505,intentional,0.07,06/12/2006
-0.06463217,0.52437505,accident,0.01,06/12/2006
0.079571845,0.274375,lightning,0.75,06/12/2006
-0.47282669,0.17437495,accident,61.1,06/12/2006
-0.671027935,0.12437505,accident,55,06/12/2006
-0.824725615,0.2243751,lightning,2.2,06/12/2006
0.493665075,0.511355,lightning,0.04,07/12/2006
-0.07502547,0.874375,lightning,0.17,07/12/2006
-0.074825595,0.874375,lightning,0.17,07/12/2006
-0.11567505,0.80714505,lightning,0.01,07/12/2006
0.025973965,0.82437505,lightning,1,07/12/2006
0.204230085,0.61251995,lightning,0.03,07/12/2006
0.23159997,0.5553449,lightning,0.3,07/12/2006
0.22093504,0.7171549,lightning,3.5,07/12/2006
-0.717430115,0.2243751,accident,8,07/12/2006
0.70739501,-0.48103495,accident,45,08/12/2006
-0.30828999,-0.54929505,intentional,1495,08/12/2006
-0.876024735,-0.02562495,intentional,2214.7,08/12/2006
-0.47122769,0.2243751,accident,110,08/12/2006
-0.720228365,0.02437495,intentional,1.8,08/12/2006
0.52852008,-0.682405,lightning,0.01,09/12/2006
-0.36962883,-0.3756251,lightning,1.25,09/12/2006
0.41698503,0.29301495,lightning,0.01,09/12/2006
0.47845499,0.6107001,lightning,0.01,09/12/2006
-0.79944003,0.13916995,intentional,37.04,09/12/2006
-0.67162756,-0.17562495,accident,1.5,10/12/2006
-0.714759985,0.00439005,accident,0.2,19/12/2006
0.128372525,-0.3756251,intentional,0.5,23/12/2006
-0.733114905,0.27886,accident,0.01,26/12/2006
0.634584945,-0.01953495,accident,0.01,06/01/2007
0.169455035,0.4536801,accident,0.01,06/01/2007
0.35135008,-0.6647151,intentional,0.03,07/01/2007
0.366269945,-0.6601849,intentional,0.03,07/01/2007
0.351549955,-0.6647151,intentional,0.03,07/01/2007
-0.28868505,-0.2160451,intentional,1.3,08/01/2007
-0.418855045,-0.490855,accident,6.5,08/01/2007
0.499599965,-0.10416505,accident,3.45,08/01/2007
-0.024109915,0.46236505,intentional,24.1,08/01/2007
-0.72498499,0.271235,accident,0.3,08/01/2007
-0.246785055,-0.32811,accident,3,09/01/2007
-0.558764945,-0.47241495,accident,1.5,10/01/2007
0.24784501,0.781285,accident,1.03,11/01/2007
-0.69029009,0.25340995,intentional,0.4,11/01/2007
0.16416994,0.455725,intentional,0.15,12/01/2007
0.380550015,0.2495949,intentional,0.1,14/01/2007
-0.51962882,-0.67562505,intentional,0.04,18/01/2007
0.481595025,-0.73813995,accident,0.02,19/01/2007
0.62677343,-0.575625,accident,0.01,19/01/2007
0.61919497,-0.28066005,intentional,0.08,27/01/2007
0.622975005,-0.280115,intentional,0.05,27/01/2007
-0.025465065,0.5617601,accident,0.01,28/01/2007
-0.13994507,0.58017995,accident,0.04,07/02/2007
0.36830008,0.2202351,accident,0.81,08/02/2007
0.61300504,-0.07324,accident,0.02,08/02/2007
0.511335025,0.45225,lightning,0.08,08/02/2007
0.0692551,0.6301851,intentional,0.05,08/02/2007
-0.48662506,-0.016295,intentional,12.2,08/02/2007
0.65429502,-0.06606505,accident,0.59,09/02/2007
0.02329504,0.21452505,intentional,0.01,09/02/2007
-0.54898506,0.29734005,intentional,0.09,09/02/2007
-0.35677007,0.1121201,accident,0.01,09/02/2007
-0.026614945,0.46392505,intentional,0.15,11/02/2007
-0.7241751,0.22697005,intentional,0.33,11/02/2007
-0.338950015,-0.19338005,accident,0.02,11/02/2007
-0.771827295,-0.02562495,accident,0.12,11/02/2007
0.112545025,-0.13242,intentional,0.56,12/02/2007
0.052710045,0.3609049,accident,0.28,12/02/2007
0.70428016,0.2515701,intentional,0.4,15/02/2007
0.182290005,0.36102005,accident,3.5,16/02/2007
0.374110045,0.1519,accident,0.07,16/02/2007
0.374014905,0.1517951,accident,0.07,16/02/2007
0.65202484,0.26917505,accident,0.28,16/02/2007
0.619145,-0.280165,intentional,0.15,18/02/2007
0.03533991,0.28599995,intentional,0.79,19/02/2007
-0.325664925,0.0935549,accident,3,22/02/2007
0.627340075,-0.43071505,intentional,0.46,23/02/2007
0.72485509,-0.25225505,other,1,27/02/2007
0.52201015,-0.100115,intentional,0.15,01/03/2007
-0.39884196,-0.52562505,intentional,0.2,06/03/2007
-0.106115025,-0.16217495,intentional,7,07/03/2007
-0.535414945,-0.2368151,accident,2,07/03/2007
0.068440005,0.63090005,intentional,0.01,08/03/2007
0.391695045,-0.5137601,lightning,0.01,09/03/2007
-0.50583005,-0.0653749,intentional,1.5,09/03/2007
-0.48102996,-0.0330699,accident,0.1,09/03/2007
-0.422227135,-0.575625,accident,0.2,11/03/2007
0.19144488,0.3714701,intentional,6.6,11/03/2007
0.23748009,0.4949301,intentional,1.9,11/03/2007
0.095129915,0.5736151,accident,1.5,11/03/2007
0.386165105,0.77011,intentional,0.5,11/03/2007
0.49291994,0.66050495,intentional,0.3,11/03/2007
0.653054995,-0.61276995,intentional,2,12/03/2007
0.128772275,-0.3756251,intentional,0.2,13/03/2007
0.170730035,0.45369485,accident,0.5,13/03/2007
-0.670949985,0.2838051,accident,2.5,13/03/2007
0.075574345,-0.12562505,accident,0.4,14/03/2007
0.17762992,0.4025101,accident,2.75,15/03/2007
-0.028794985,0.56771495,accident,0.25,15/03/2007
0.075939915,0.75725505,accident,0.4,15/03/2007
-0.00051507,0.72554005,intentional,0.13,15/03/2007
0.33869499,-0.69001505,accident,0.1,16/03/2007
-0.172826705,-0.2256251,intentional,0.4,16/03/2007
0.1269734,-0.52562505,intentional,0.5,16/03/2007
0.737209965,-0.4766701,accident,0.01,17/03/2007
0.11581498,0.71818505,accident,0.03,18/03/2007
0.545604995,-0.63901495,accident,0.2,19/03/2007
-0.24583005,0.00482,accident,3.35,20/03/2007
-0.42282676,-0.575625,accident,0.15,21/03/2007
0.381190015,0.24814,accident,0.55,21/03/2007
0.10336996,0.62213495,accident,0.01,22/03/2007
0.4008851,0.71513495,accident,0.08,22/03/2007
0.17145998,0.4437451,intentional,0.4,22/03/2007
0.062355015,0.34900495,intentional,0.2,22/03/2007
0.03765506,0.3635001,accident,0.05,22/03/2007
-0.63856004,0.150295,intentional,0.15,22/03/2007
-0.797704915,-0.02178995,accident,0.03,23/03/2007
0.644849925,-0.60574495,intentional,0.07,24/03/2007
-0.42748005,-0.18829005,intentional,0.4,24/03/2007
-0.015679985,0.53021,intentional,0.4,24/03/2007
0.045740005,0.3014249,accident,0.5,24/03/2007
-0.909165005,0.23390495,intentional,0.15,25/03/2007
0.20576992,0.62096005,accident,0.22,01/04/2007
0.031474925,0.2896151,accident,0.05,03/04/2007
-0.020494975,0.74771,accident,0.01,03/04/2007
0.77905,0.187705,accident,0.14,04/04/2007
0.697599935,-0.34248,other,1,06/04/2007
0.002855025,0.5267,intentional,0.2,07/04/2007
-0.46412993,0.22812495,accident,1.5,07/04/2007
-0.16773509,-0.5479499,lightning,77.8,08/04/2007
-0.541559905,-0.35840505,accident,0.12,08/04/2007
0.609289965,0.2489649,accident,0.15,08/04/2007
0.309445085,-0.07380505,accident,34.5,08/04/2007
0.06363501,-0.0500149,accident,0.05,09/04/2007
0.00268493,-0.07583995,intentional,2.4,09/04/2007
-0.463033015,-0.32562495,intentional,0.22,11/04/2007
-0.01576993,0.36965505,intentional,2.5,11/04/2007
0.22207992,0.4548949,accident,0.8,11/04/2007
-0.554075075,0.10743,accident,0.25,14/04/2007
0.113599965,0.61264005,intentional,1,15/04/2007
0.69410992,-0.0820301,accident,0.5,18/04/2007
0.374509995,0.25562495,intentional,0.35,18/04/2007
-0.09423006,0.62708005,accident,0.01,19/04/2007
0.001170075,0.4856349,intentional,0.02,20/04/2007
0.62916993,-0.66045995,intentional,0.2,21/04/2007
-5.50E-05,-0.0218549,accident,0.1,21/04/2007
0.11379984,0.61264005,intentional,0.41,22/04/2007
-0.52864998,0.3481349,lightning,0.01,23/04/2007
-0.027499995,0.59475005,intentional,1,25/04/2007
0.444510015,-0.118005,intentional,0.1,01/05/2007
0.546820035,-0.07424995,accident,0.02,01/05/2007
0.020025085,0.2955,intentional,4.5,03/05/2007
0.02475493,0.5508801,accident,0.02,03/05/2007
-0.44820509,0.22547,accident,2.3,03/05/2007
0.676479945,0.19455995,accident,0.02,04/05/2007
0.16568999,0.6428,intentional,0.03,04/05/2007
-0.834779925,0.26736,accident,0.25,05/05/2007
0.639014975,-0.5034949,lightning,0.01,06/05/2007
-0.43051995,-0.53286995,intentional,0.65,06/05/2007
0.04817508,0.3672899,intentional,0.03,06/05/2007
0.130980095,0.17377495,lightning,0.01,07/05/2007
-0.470305065,-0.02036505,intentional,0.4,07/05/2007
0.51006002,-0.61754,lightning,0.01,08/05/2007
0.441809905,-0.61695995,lightning,0.12,08/05/2007
0.438834965,-0.60898995,lightning,0.57,08/05/2007
0.497155095,-0.5657,lightning,0.37,08/05/2007
0.63807996,-0.5399751,lightning,0.01,08/05/2007
0.740439945,-0.1584149,lightning,1.2,08/05/2007
0.604569915,-0.51687995,lightning,0.1,08/05/2007
0.022710005,-0.37212005,accident,4.5,08/05/2007
-0.765304975,-0.097525,lightning,0.01,08/05/2007
0.653744965,0.5349101,lightning,5,08/05/2007
-0.726369925,0.1549851,lightning,0.07,08/05/2007
-0.67615493,0.2867351,lightning,0.13,08/05/2007
-0.22088505,0.16880505,accident,2,08/05/2007
-0.433964995,0.1242801,accident,3.25,08/05/2007
-0.70503507,0.192875,lightning,0.01,08/05/2007
-0.737484975,-0.03585495,lightning,0.01,08/05/2007
-0.733835055,-0.05476995,lightning,0.3,08/05/2007
-0.250089985,0.24316495,intentional,0.07,08/05/2007
-0.431549905,-0.53970005,intentional,0.03,09/05/2007
0.07562991,0.62323005,intentional,0.01,09/05/2007
-0.307625005,-0.10495495,accident,4.6,09/05/2007
0.32136503,0.3801249,accident,2,11/05/2007
0.52215006,0.033565,accident,0.15,11/05/2007
0.06482007,0.5118249,accident,0.1,11/05/2007
0.324734925,0.07271995,intentional,0.04,13/05/2007
-0.001445085,0.68593505,accident,0.02,13/05/2007
-0.63229496,0.15408505,accident,1.5,13/05/2007
-0.33510002,0.28689,accident,0.5,14/05/2007
-0.55682496,0.3301801,accident,0.01,14/05/2007
-0.538440055,0.33089005,intentional,0.2,15/05/2007
0.701975,-0.262525,intentional,0.3,16/05/2007
-0.022555085,0.58100005,accident,1.5,16/05/2007
0.063920035,0.353415,accident,0.03,16/05/2007
-0.48807995,0.23742495,intentional,3,17/05/2007
-0.422626885,-0.575625,accident,1.5,18/05/2007
-0.42242701,-0.575625,accident,0.5,19/05/2007
0.273720025,0.75453495,lightning,0.01,19/05/2007
-0.59290999,0.23612995,accident,0.01,19/05/2007
-0.65642007,0.17390005,intentional,0.2,19/05/2007
0.461234955,-0.6681899,accident,0.04,20/05/2007
0.29302995,-0.69246995,lightning,0.01,21/05/2007
0.162159995,0.6393,accident,0.33,21/05/2007
0.279909955,-0.64763995,lightning,0.01,24/05/2007
-0.831090035,0.2326451,accident,0.1,30/05/2007
0.2285099,0.2214749,accident,5.1,05/06/2007
-0.010820025,0.64983,accident,0.2,06/06/2007
0.30609498,0.54201505,lightning,0.03,06/06/2007
-0.677920025,0.20184995,accident,0.1,07/06/2007
0.381530005,-0.57719,lightning,0.01,08/06/2007
0.65197487,-0.5114749,lightning,0.01,08/06/2007
0.66168,-0.12253995,lightning,0.01,08/06/2007
0.088639975,-0.16072505,accident,4.5,09/06/2007
0.08372505,0.256825,accident,0.01,09/06/2007
0.009394935,0.5582149,accident,1.08,10/06/2007
0.22798003,-0.53988495,accident,0.5,11/06/2007
0.04937493,0.87987495,intentional,5,11/06/2007
0.20718004,0.4833649,accident,1,11/06/2007
-0.70396494,0.2946999,accident,0.2,11/06/2007
-0.66814494,0.0168101,accident,4,11/06/2007
0.105984925,0.61175005,accident,0.4,12/06/2007
0.19743993,-0.16284995,accident,0.45,13/06/2007
-0.009430095,0.53433005,intentional,1.1,13/06/2007
-0.02208498,0.61848,accident,2,13/06/2007
-0.44385501,0.28945,intentional,2.2,13/06/2007
0.469135015,-0.12721505,accident,5.02,14/06/2007
-0.31523165,0.274375,intentional,0.5,14/06/2007
-0.04183503,0.54662995,accident,2.5,19/06/2007
-0.091139995,0.54441495,accident,0.01,21/06/2007
-0.108610065,0.2211549,accident,0.5,21/06/2007
0.47983992,-0.5105399,other,0.08,22/06/2007
-0.055235045,0.57590505,accident,0.1,22/06/2007
-0.18551497,-0.25029005,accident,8,23/06/2007
-0.517429995,-0.64529505,accident,0.8,23/06/2007
-0.437770015,-0.53608495,intentional,7,23/06/2007
-0.287720055,0.19539,accident,0.5,23/06/2007
-0.17330001,-0.24532995,intentional,7.2,24/06/2007
-0.53520008,0.10992505,intentional,0.5,24/06/2007
-0.745834955,0.18028505,accident,0.25,24/06/2007
-0.429949905,-0.5307001,intentional,0.4,25/06/2007
0.36292504,-0.0468401,accident,30.66,25/06/2007
-0.03236495,0.52742495,intentional,0.01,25/06/2007
-0.94450071,0.18763005,accident,0.03,25/06/2007
-0.41000498,-0.555175,accident,0.12,26/06/2007
-0.047,0.536935,accident,0.06,26/06/2007
-0.789594985,0.09301005,intentional,3.5,26/06/2007
-0.347605,-0.4111001,accident,27.5,27/06/2007
-0.406680055,-0.60988495,accident,0.4,27/06/2007
-0.66991503,0.2908801,accident,0.01,27/06/2007
-0.728690075,0.15382,accident,4.7,27/06/2007
-0.18971994,-0.58516505,accident,16.75,28/06/2007
-0.101530095,-0.5284349,accident,11,29/06/2007
0.407990055,-0.6016951,accident,0.1,30/06/2007
-0.26119504,-0.54655,intentional,1.5,30/06/2007
-0.468760035,0.22665005,intentional,3.5,30/06/2007
-0.53851501,0.10098505,intentional,0.3,30/06/2007
-0.541625065,0.09766495,intentional,7.5,30/06/2007
0.50596998,-0.23607995,accident,0.11,03/07/2007
0.1285724,-0.3756251,intentional,0.09,03/07/2007
-0.674799975,-0.0650449,accident,1,05/07/2007
0.33291001,-0.64948,accident,0.03,06/07/2007
-0.276560035,-0.5383851,intentional,0.06,07/07/2007
0.767239985,0.024625,accident,32.2,07/07/2007
0.375945095,0.61073505,lightning,0.02,07/07/2007
-0.783854975,-0.01755,lightning,0.01,07/07/2007
-0.19093998,0.095015,lightning,1,07/07/2007
-0.60629502,0.1399151,lightning,0.1,07/07/2007
0.84180495,-0.4123851,accident,0.59,09/07/2007
0.61787,-0.5182049,accident,0.7,09/07/2007
0.14538009,-0.09267005,intentional,3.2,09/07/2007
0.109779955,-0.0868251,accident,1.46,09/07/2007
-0.07510502,0.541415,accident,1.5,09/07/2007
0.475725095,0.66061005,accident,0.01,09/07/2007
-0.57218995,0.249435,intentional,0.15,09/07/2007
-0.32369995,0.23017005,intentional,0.03,09/07/2007
-0.62282668,-0.2256251,accident,2,10/07/2007
0.390710065,0.47591,accident,0.04,11/07/2007
0.469470005,0.10437995,accident,0.1,13/07/2007
0.46917999,0.10496495,other,0.46,13/07/2007
0.330789935,-0.30005495,accident,0.01,14/07/2007
-0.38596501,-0.38715005,accident,45,14/07/2007
-0.431229905,-0.5309799,intentional,0.5,14/07/2007
-0.61586004,-0.51828005,accident,0.4,14/07/2007
